,cluster,prometheus,prometheus_replica,_sample_start,_sample_end,_min_time,_max_time,_count,_sum,_min,_max
893,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 13:15:00,2022-06-08 13:30:00,2022-06-08 13:15:20,2022-06-08 13:29:50,30,192.64301562839577,6.145238095249185,6.903619047622421
894,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 13:30:00,2022-06-08 13:45:00,2022-06-08 13:30:20,2022-06-08 13:44:50,30,191.29854926845812,6.0776190476381196,6.767809523810591
895,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 13:45:00,2022-06-08 14:00:00,2022-06-08 13:45:20,2022-06-08 13:59:50,30,194.58917650560056,6.171904761909641,6.790476190478409
896,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 14:00:00,2022-06-08 14:15:00,2022-06-08 14:00:20,2022-06-08 14:14:50,30,196.73256736822805,6.1427619047596025,6.997619047603528
897,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 14:15:00,2022-06-08 14:30:00,2022-06-08 14:15:20,2022-06-08 14:29:50,30,193.04670479641445,6.025904761904497,6.83400000000506
898,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 14:30:00,2022-06-08 14:45:00,2022-06-08 14:30:20,2022-06-08 14:44:50,30,191.5482954700232,6.02247619048382,6.845333333344511
899,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 14:45:00,2022-06-08 15:00:00,2022-06-08 14:45:20,2022-06-08 14:59:50,30,194.39814144279993,6.075142857157408,6.831047619036622
900,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 15:00:00,2022-06-08 15:15:00,2022-06-08 15:00:20,2022-06-08 15:14:50,30,198.46425580147854,6.277714285722361,7.348514868948013
901,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 15:15:00,2022-06-08 15:30:00,2022-06-08 15:15:20,2022-06-08 15:29:50,30,195.50903191442958,6.0574285714354925,7.061809523811654
902,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 15:30:00,2022-06-08 15:45:00,2022-06-08 15:30:20,2022-06-08 15:44:50,30,195.3782326836789,6.159333333326508,7.378190476198993
903,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 15:45:00,2022-06-08 16:00:00,2022-06-08 15:45:20,2022-06-08 15:59:50,30,204.31262945997557,6.485346688053279,7.423619047614439
904,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 16:00:00,2022-06-08 16:15:00,2022-06-08 16:00:20,2022-06-08 16:14:50,30,203.43013145507854,6.419714285714909,7.224476190485685
905,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 16:15:00,2022-06-08 16:30:00,2022-06-08 16:15:20,2022-06-08 16:29:50,30,193.25279800793882,6.084380952384149,6.919156502753611
906,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 16:30:00,2022-06-08 16:45:00,2022-06-08 16:30:20,2022-06-08 16:44:50,30,193.89908856376363,6.127809523822123,6.975904761913369
907,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 16:45:00,2022-06-08 17:00:00,2022-06-08 16:45:20,2022-06-08 16:59:50,30,201.07969490992681,6.329428571442677,7.023047619053565
908,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 17:00:00,2022-06-08 17:15:00,2022-06-08 17:00:20,2022-06-08 17:14:50,30,207.9311988265618,6.537047619046647,7.8127844497751715
909,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 17:15:00,2022-06-08 17:30:00,2022-06-08 17:15:20,2022-06-08 17:29:50,30,204.64044449114252,6.554380952376167,7.176095238092934
910,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 17:30:00,2022-06-08 17:45:00,2022-06-08 17:30:20,2022-06-08 17:44:50,30,203.99045407282105,6.522701501513614,7.129142857147826
911,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 17:45:00,2022-06-08 18:00:00,2022-06-08 17:45:20,2022-06-08 17:59:50,30,202.92715939554,6.4335238095350755,7.226285714276935
912,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 18:00:00,2022-06-08 18:15:00,2022-06-08 18:00:20,2022-06-08 18:14:50,30,211.08149401681243,6.354910722213979,7.541142857145697
913,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 18:15:00,2022-06-08 18:30:00,2022-06-08 18:15:20,2022-06-08 18:29:50,30,206.70133132685137,6.513142857148448,7.279320130497344
914,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 18:30:00,2022-06-08 18:45:00,2022-06-08 18:30:20,2022-06-08 18:44:50,30,217.03554779316124,6.819523809524256,7.708102687151654
915,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 18:45:00,2022-06-08 19:00:00,2022-06-08 18:45:20,2022-06-08 18:59:50,30,214.6265111905917,6.877357194772934,7.600952380953272
916,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 19:00:00,2022-06-08 19:15:00,2022-06-08 19:00:20,2022-06-08 19:14:50,30,227.64302096008367,6.8924761904691865,8.352309494318147
917,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 19:15:00,2022-06-08 19:30:00,2022-06-08 19:15:20,2022-06-08 19:29:50,30,207.64477209256378,6.549523809510063,7.477333333321096
918,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 19:30:00,2022-06-08 19:45:00,2022-06-08 19:30:20,2022-06-08 19:44:50,30,225.33694919663748,7.126857142859986,8.051523809534098
919,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 19:45:00,2022-06-08 20:00:00,2022-06-08 19:45:20,2022-06-08 19:59:50,30,217.4204806125249,6.644952380949898,7.755047619043452
920,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 20:00:00,2022-06-08 20:15:00,2022-06-08 20:00:20,2022-06-08 20:14:50,30,213.46493152930486,6.332761904774676,8.252571428571608
921,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 20:15:00,2022-06-08 20:30:00,2022-06-08 20:15:20,2022-06-08 20:29:50,30,219.6559130979988,6.966857142857322,7.5335238095284245
922,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 20:30:00,2022-06-08 20:45:00,2022-06-08 20:30:20,2022-06-08 20:44:50,30,221.45041232074388,6.979904761908222,7.765165689037686
923,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 20:45:00,2022-06-08 21:00:00,2022-06-08 20:45:20,2022-06-08 20:59:50,30,223.0604203477273,7.068000000003463,7.706380952384679
924,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 21:00:00,2022-06-08 21:15:00,2022-06-08 21:00:20,2022-06-08 21:14:50,30,213.90638900245014,6.222547365054869,8.146761904761108
925,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 21:15:00,2022-06-08 21:30:00,2022-06-08 21:15:20,2022-06-08 21:29:50,30,197.0203948715209,6.21295238095114,6.849904761902453
926,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 21:30:00,2022-06-08 21:45:00,2022-06-08 21:30:20,2022-06-08 21:44:50,30,199.34942236545197,6.159809523814225,7.55323809524998
927,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 21:45:00,2022-06-08 22:00:00,2022-06-08 21:45:20,2022-06-08 21:59:50,30,196.38825278840702,6.196857142852,7.014571428578348
928,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 22:00:00,2022-06-08 22:15:00,2022-06-08 22:00:20,2022-06-08 22:14:50,30,200.03078597313637,6.216571428575777,7.423333333330673
929,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 22:15:00,2022-06-08 22:30:00,2022-06-08 22:15:20,2022-06-08 22:29:50,30,196.2395586317875,6.209714285703377,7.240857142853065
930,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 22:30:00,2022-06-08 22:45:00,2022-06-08 22:30:20,2022-06-08 22:44:50,30,196.38366575848485,6.044952380943245,6.988285714283679
931,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 22:45:00,2022-06-08 23:00:00,2022-06-08 22:45:20,2022-06-08 22:59:50,30,201.2160876467311,6.176666666656024,7.235333333346285
932,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 23:00:00,2022-06-08 23:15:00,2022-06-08 23:00:20,2022-06-08 23:14:50,30,210.66339196427234,6.425047619044339,7.896190476184712
933,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 23:15:00,2022-06-08 23:30:00,2022-06-08 23:15:20,2022-06-08 23:29:50,30,203.1735711115133,6.377619047613728,7.220761084833176
934,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 23:30:00,2022-06-08 23:45:00,2022-06-08 23:30:20,2022-06-08 23:44:50,30,201.87384682239795,6.293382523070416,7.095333333333425
935,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-08 23:45:00,2022-06-09 00:00:00,2022-06-08 23:45:20,2022-06-08 23:59:50,30,201.52691347265176,6.35095238095327,7.157809523801277
936,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 00:00:00,2022-06-09 00:15:00,2022-06-09 00:00:20,2022-06-09 00:14:50,30,206.9381547456055,6.419904761905562,7.474605566827708
937,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 00:15:00,2022-06-09 00:30:00,2022-06-09 00:15:20,2022-06-09 00:29:50,30,201.29457897961385,6.402952380944045,7.449333333326063
938,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 00:30:00,2022-06-09 00:45:00,2022-06-09 00:30:20,2022-06-09 00:44:50,30,194.27617346263273,6.109106808473927,7.142095238092315
939,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 00:45:00,2022-06-09 01:00:00,2022-06-09 00:45:20,2022-06-09 00:59:50,30,196.31297924787003,6.08009523808779,7.2226666666656065
940,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 01:00:00,2022-06-09 01:15:00,2022-06-09 01:00:20,2022-06-09 01:14:50,30,206.63534117188087,6.593809523799327,7.4496190476253465
941,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 01:15:00,2022-06-09 01:30:00,2022-06-09 01:15:20,2022-06-09 01:29:50,30,201.66888231939947,6.433714285703554,7.0958095237989705
942,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 01:30:00,2022-06-09 01:45:00,2022-06-09 01:30:20,2022-06-09 01:44:50,30,203.90726774344003,6.632285714284743,7.072285714282078
943,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 01:45:00,2022-06-09 02:00:00,2022-06-09 01:45:20,2022-06-09 01:59:50,30,204.37492702024323,6.395142857147204,7.523142857137804
944,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 02:00:00,2022-06-09 02:15:00,2022-06-09 02:00:20,2022-06-09 02:14:50,30,204.70058965257707,6.406970604910663,7.267619047631023
945,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 02:15:00,2022-06-09 02:30:00,2022-06-09 02:15:20,2022-06-09 02:29:50,30,201.30275064310527,6.3634285714499494,7.148216808107861
946,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 02:30:00,2022-06-09 02:45:00,2022-06-09 02:30:20,2022-06-09 02:44:50,30,201.5252852554939,6.360666666667734,7.035523809523633
947,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 02:45:00,2022-06-09 03:00:00,2022-06-09 02:45:20,2022-06-09 02:59:50,30,202.05909379597438,6.459333333328722,6.967047619045758
948,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 03:00:00,2022-06-09 03:15:00,2022-06-09 03:00:20,2022-06-09 03:14:50,30,207.2188952109394,6.427809523817685,7.6790476190658055
949,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 03:15:00,2022-06-09 03:30:00,2022-06-09 03:15:20,2022-06-09 03:29:50,30,201.21505069057793,6.36180952381609,7.080190476191985
950,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 03:30:00,2022-06-09 03:45:00,2022-06-09 03:30:20,2022-06-09 03:44:50,30,205.53857142858303,6.342380952384947,7.139904761908667
951,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 03:45:00,2022-06-09 04:00:00,2022-06-09 03:45:20,2022-06-09 03:59:50,30,201.35433255871325,6.440751275273525,6.95417241543618
952,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 04:00:00,2022-06-09 04:15:00,2022-06-09 04:00:20,2022-06-09 04:14:50,30,211.66763975119807,6.611619047609916,7.982788336908661
953,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 04:15:00,2022-06-09 04:30:00,2022-06-09 04:15:20,2022-06-09 04:29:50,30,204.00946759166854,6.410666666667732,7.459428571421834
954,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 04:30:00,2022-06-09 04:45:00,2022-06-09 04:30:20,2022-06-09 04:44:50,30,203.8771230602519,6.3920952380900955,7.143904761912394
955,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 04:45:00,2022-06-09 05:00:00,2022-06-09 04:45:20,2022-06-09 04:59:50,30,204.57825162483917,6.539047619050727,7.377333333329964
956,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 05:00:00,2022-06-09 05:15:00,2022-06-09 05:00:20,2022-06-09 05:14:50,30,207.31571996379859,6.318380952382552,8.632140135868642
957,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 05:15:00,2022-06-09 05:30:00,2022-06-09 05:15:20,2022-06-09 05:29:50,30,194.53831430717102,6.110380952390623,6.936761904778404
958,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 05:30:00,2022-06-09 05:45:00,2022-06-09 05:30:20,2022-06-09 05:44:50,30,193.9584924760369,6.0375238095254975,6.9314859421185995
959,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 05:45:00,2022-06-09 06:00:00,2022-06-09 05:45:20,2022-06-09 05:59:50,30,192.20496282739524,6.125904761895629,6.663142857135143
960,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 06:00:00,2022-06-09 06:15:00,2022-06-09 06:00:20,2022-06-09 06:14:50,30,196.0659324796783,6.188952380959833,6.967142857141084
961,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 06:15:00,2022-06-09 06:30:00,2022-06-09 06:15:20,2022-06-09 06:29:50,30,192.91541350766846,6.139671796437751,6.739949965237311
962,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 06:30:00,2022-06-09 06:45:00,2022-06-09 06:30:20,2022-06-09 06:44:50,30,192.72011818517544,5.981619047624103,6.735047619029262
963,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 06:45:00,2022-06-09 07:00:00,2022-06-09 06:45:20,2022-06-09 06:59:50,30,192.20524989031125,6.095523809519644,6.577428571411988
964,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 07:00:00,2022-06-09 07:15:00,2022-06-09 07:00:20,2022-06-09 07:14:50,30,200.52080947410136,6.161428571432565,7.558380952373238
965,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 07:15:00,2022-06-09 07:30:00,2022-06-09 07:15:20,2022-06-09 07:29:50,30,193.27180545673687,6.04904761904895,6.756095238094266
966,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 07:30:00,2022-06-09 07:45:00,2022-06-09 07:30:20,2022-06-09 07:44:50,30,195.41596910427472,5.989523809531794,7.008666666679175
967,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 07:45:00,2022-06-09 08:00:00,2022-06-09 07:45:20,2022-06-09 07:59:50,30,191.8788973274906,6.162095238108725,6.599385739499376
968,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 08:00:00,2022-06-09 08:15:00,2022-06-09 08:00:20,2022-06-09 08:14:50,30,198.93703925028476,6.014571428565044,7.382952380943161
969,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 08:15:00,2022-06-09 08:30:00,2022-06-09 08:15:20,2022-06-09 08:29:50,30,192.2767358422093,6.123904761904854,6.641904761897226
970,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 08:30:00,2022-06-09 08:45:00,2022-06-09 08:30:20,2022-06-09 08:44:50,30,193.92251940237273,5.996190476180279,6.79084720027095
971,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 08:45:00,2022-06-09 09:00:00,2022-06-09 08:45:20,2022-06-09 08:59:50,30,193.14488811267194,6.185142857122371,6.786285714303988
972,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 09:00:00,2022-06-09 09:15:00,2022-06-09 09:00:20,2022-06-09 09:14:50,30,199.5905355010992,6.077619047618161,7.331714285717215
973,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 09:15:00,2022-06-09 09:30:00,2022-06-09 09:15:20,2022-06-09 09:29:50,30,195.4657583695344,6.026761904760222,6.843428571429106
974,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 09:30:00,2022-06-09 09:45:00,2022-06-09 09:30:20,2022-06-09 09:44:50,30,193.31993585247204,6.0701904762004135,6.863809523813516
975,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 09:45:00,2022-06-09 10:00:00,2022-06-09 09:45:20,2022-06-09 09:59:50,30,193.31662126425374,6.171047619051703,6.720761904772373
976,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 10:00:00,2022-06-09 10:15:00,2022-06-09 10:00:20,2022-06-09 10:14:50,30,199.1730813528354,6.153428571418463,7.555333333344955
977,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 10:15:00,2022-06-09 10:30:00,2022-06-09 10:15:20,2022-06-09 10:29:50,30,192.44177237787306,6.036380952383795,6.617619047611066
978,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 10:30:00,2022-06-09 10:45:00,2022-06-09 10:30:20,2022-06-09 10:44:50,30,196.11502936542203,6.1996499077951155,7.229428571431589
979,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 10:45:00,2022-06-09 11:00:00,2022-06-09 10:45:20,2022-06-09 10:59:50,30,191.8082372132824,6.074476190470162,6.651238095241467
980,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 11:00:00,2022-06-09 11:15:00,2022-06-09 11:00:20,2022-06-09 11:14:50,30,203.1685816042898,6.226571428574005,7.726380952390001
981,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 11:15:00,2022-06-09 11:30:00,2022-06-09 11:15:20,2022-06-09 11:29:50,30,195.76698350971427,6.131142857143037,7.100530352583258
982,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 11:30:00,2022-06-09 11:45:00,2022-06-09 11:30:20,2022-06-09 11:44:50,30,195.60089772519186,6.071998538911837,6.950335849339567
983,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 11:45:00,2022-06-09 12:00:00,2022-06-09 11:45:20,2022-06-09 11:59:50,30,194.28552137858117,6.164857142859895,6.860190476193316
984,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 12:00:00,2022-06-09 12:15:00,2022-06-09 12:00:20,2022-06-09 12:14:50,30,196.82877971003927,6.199333333330498,7.108952380954069
985,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 12:15:00,2022-06-09 12:30:00,2022-06-09 12:15:20,2022-06-09 12:29:50,30,195.67427458606554,6.156380952373594,7.032666666659394
986,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 12:30:00,2022-06-09 12:45:00,2022-06-09 12:30:20,2022-06-09 12:44:50,30,194.87477523594916,6.186857142873733,6.73133333331595
987,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 12:45:00,2022-06-09 13:00:00,2022-06-09 12:45:20,2022-06-09 12:59:50,30,195.0945630258446,6.245904761905385,7.184095238098168
988,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 13:00:00,2022-06-09 13:15:00,2022-06-09 13:00:20,2022-06-09 13:14:50,30,203.19529572431327,6.191523809515917,7.306190476178505
989,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 13:15:00,2022-06-09 13:30:00,2022-06-09 13:15:20,2022-06-09 13:29:50,30,221.81210244556962,6.960857142849518,7.988190476190567
990,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 13:30:00,2022-06-09 13:45:00,2022-06-09 13:30:20,2022-06-09 13:44:50,30,220.7755084056053,7.071916549323348,7.868915859763484
991,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-09 13:45:00,2022-06-09 14:00:00,2022-06-09 13:45:20,2022-06-09 13:59:50,30,220.33998834137665,7.053094631327459,7.745714285708081
