timestamp,Cpu_usage,Memory_usage(bytes),Memory_capacity(bytes),Memory_usage,year,month,day,hour,minute,second,api_server_requests
2022-05-25 23:56:30,10.690615633208338,80038088704.0,99329359872.0,80.57848032760954,2022,5,25,23,56,30,31.0
2022-05-25 23:57:30,10.543809523807086,79570563072.0,99329359872.0,80.10779811179492,2022,5,25,23,57,30,31.0
2022-05-25 23:58:30,10.511238095234152,79503200256.0,99329359872.0,80.03998048356617,2022,5,25,23,58,30,17.0
2022-05-25 23:59:30,10.776617535628866,79748354048.0,99329359872.0,80.28678947570697,2022,5,25,23,59,30,20.0
2022-05-26 00:00:30,10.919238095239383,80600281088.0,99329359872.0,81.14446845511229,2022,5,26,0,0,30,20.0
2022-05-26 00:01:30,11.098095238096793,80881082368.0,99329359872.0,81.42716561571198,2022,5,26,0,1,30,19.0
2022-05-26 00:02:30,10.990095238095995,81231044608.0,99329359872.0,81.77949068903469,2022,5,26,0,2,30,18.0
2022-05-26 00:03:30,10.996000000005148,80597819392.0,99329359872.0,81.14199013852677,2022,5,26,0,3,30,33.0
2022-05-26 00:04:30,11.266095238092488,80092110848.0,99329359872.0,80.63286721187983,2022,5,26,0,4,30,33.0
2022-05-26 00:05:30,11.208285714290106,79173414912.0,99329359872.0,79.70796853420399,2022,5,26,0,5,30,31.0
2022-05-26 00:06:30,11.628656499905082,79096102912.0,99329359872.0,79.63013454826103,2022,5,26,0,6,30,31.0
2022-05-26 00:07:30,12.022955319959308,78757498880.0,99329359872.0,79.28924436993275,2022,5,26,0,7,30,22.0
2022-05-26 00:08:30,11.303714285714419,78573600768.0,99329359872.0,79.10410463658806,2022,5,26,0,8,30,21.0
2022-05-26 00:09:30,10.620476190468652,78957948928.0,99329359872.0,79.49104779266527,2022,5,26,0,9,30,19.0
2022-05-26 00:10:30,11.020190476193758,79119224832.0,99329359872.0,79.65341258008344,2022,5,26,0,10,30,19.0
2022-05-26 00:11:30,10.975714285717173,79339749376.0,99329359872.0,79.87542603540439,2022,5,26,0,11,30,19.0
2022-05-26 00:12:30,10.664666666665914,79328968704.0,99329359872.0,79.86457257574865,2022,5,26,0,12,30,22.0
2022-05-26 00:13:30,10.794190476191718,78947762176.0,99329359872.0,79.48079226296778,2022,5,26,0,13,30,24.0
2022-05-26 00:14:30,10.675333333332537,78557257728.0,99329359872.0,79.08765125359933,2022,5,26,0,14,30,24.0
2022-05-26 00:15:30,10.846095238104912,79230947328.0,99329359872.0,79.7658893907102,2022,5,26,0,15,30,22.0
2022-05-26 00:16:30,11.14733333333196,79785447424.0,99329359872.0,80.32413329434006,2022,5,26,0,16,30,18.0
2022-05-26 00:17:30,10.408190476194783,79588679680.0,99329359872.0,80.1260370373486,2022,5,26,0,17,30,22.0
2022-05-26 00:18:30,10.43999999999623,79319130112.0,99329359872.0,79.85466755671634,2022,5,26,0,18,30,22.0
2022-05-26 00:19:30,11.050952380948834,79215652864.0,99329359872.0,79.75049166337186,2022,5,26,0,19,30,17.0
2022-05-26 00:20:30,10.679809523808464,79495643136.0,99329359872.0,80.03237234030445,2022,5,26,0,20,30,21.0
2022-05-26 00:21:30,10.74266666665984,79509999616.0,99329359872.0,80.04682575067426,2022,5,26,0,21,30,23.0
2022-05-26 00:22:30,10.722380952380735,80146010112.0,99329359872.0,80.68713038650357,2022,5,26,0,22,30,23.0
2022-05-26 00:23:30,10.973693515050682,79695134720.0,99329359872.0,80.23321082779403,2022,5,26,0,23,30,18.0
2022-05-26 00:24:30,10.949142857152042,79479554048.0,99329359872.0,80.01617462391854,2022,5,26,0,24,30,20.0
2022-05-26 00:25:30,10.57571428571939,79739867136.0,99329359872.0,80.2782452627865,2022,5,26,0,25,30,21.0
2022-05-26 00:26:30,10.423809523807309,79522676736.0,99329359872.0,80.05958846254146,2022,5,26,0,26,30,21.0
2022-05-26 00:27:30,10.880761904763945,79451435008.0,99329359872.0,79.98786573313718,2022,5,26,0,27,30,17.0
2022-05-26 00:28:30,10.71914285714184,79786946560.0,99329359872.0,80.32564255202774,2022,5,26,0,28,30,25.0
2022-05-26 00:29:30,10.64695238095509,80174710784.0,99329359872.0,80.71602483627854,2022,5,26,0,29,30,25.0
2022-05-26 00:30:30,10.89514285714277,81253502976.0,99329359872.0,81.80210068876583,2022,5,26,0,30,30,19.0
2022-05-26 00:31:30,11.149047619047842,81213493248.0,99329359872.0,81.76182082785506,2022,5,26,0,31,30,19.0
2022-05-26 00:32:30,11.062562738401436,81252683776.0,99329359872.0,81.80127595778895,2022,5,26,0,32,30,20.0
2022-05-26 00:33:30,10.7328571428567,80762970112.0,99329359872.0,81.30825590346556,2022,5,26,0,33,30,20.0
2022-05-26 00:34:30,10.843047619046692,80264028160.0,99329359872.0,80.80594525468764,2022,5,26,0,34,30,20.0
2022-05-26 00:35:30,10.946952380950654,79661944832.0,99329359872.0,80.19979685226578,2022,5,26,0,35,30,35.0
2022-05-26 00:36:30,10.955238095237432,78609514496.0,99329359872.0,79.14026084261444,2022,5,26,0,36,30,35.0
2022-05-26 00:37:30,10.464857142856564,78255517696.0,99329359872.0,78.78387396923061,2022,5,26,0,37,30,25.0
2022-05-26 00:38:30,10.388834396624368,78165716992.0,99329359872.0,78.69346695954513,2022,5,26,0,38,30,25.0
2022-05-26 00:39:30,10.682285714281415,78515941376.0,99329359872.0,79.04605594678044,2022,5,26,0,39,30,21.0
2022-05-26 00:40:30,11.145523809532948,78739644416.0,99329359872.0,79.27126935829168,2022,5,26,0,40,30,21.0
2022-05-26 00:41:30,11.04600000000071,79248404480.0,99329359872.0,79.7834644078275,2022,5,26,0,41,30,21.0
2022-05-26 00:42:30,10.67209523809586,78998171648.0,99329359872.0,79.53154208363003,2022,5,26,0,42,30,21.0
2022-05-26 00:43:30,10.88895238095318,79212421120.0,99329359872.0,79.74723809966808,2022,5,26,0,43,30,20.0
2022-05-26 00:44:30,11.343238095237343,79503540224.0,99329359872.0,80.04032274692158,2022,5,26,0,44,30,21.0
2022-05-26 00:45:30,11.502952380955135,80044707840.0,99329359872.0,80.58514415390272,2022,5,26,0,45,30,38.0
2022-05-26 00:46:30,11.134190476192385,79911018496.0,99329359872.0,80.45055218213095,2022,5,26,0,46,30,38.0
2022-05-26 00:47:30,10.749142857136519,79571111936.0,99329359872.0,80.10835068154944,2022,5,26,0,47,30,19.0
2022-05-26 00:48:30,10.62019047618267,78860795904.0,99329359872.0,79.39323882246231,2022,5,26,0,48,30,26.0
2022-05-26 00:49:30,10.829809523806244,79254671360.0,99329359872.0,79.78977359980061,2022,5,26,0,49,30,26.0
2022-05-26 00:50:30,10.595502290538757,79382020096.0,99329359872.0,79.91798215381134,2022,5,26,0,50,30,23.0
2022-05-26 00:51:30,10.526095238095152,79589535744.0,99329359872.0,80.12689888121945,2022,5,26,0,51,30,18.0
2022-05-26 00:52:30,10.653333333335327,79298256896.0,99329359872.0,79.83365341142546,2022,5,26,0,52,30,18.0
2022-05-26 00:53:30,10.918803301266506,79984758784.0,99329359872.0,80.52479034101471,2022,5,26,0,53,30,16.0
2022-05-26 00:54:30,10.656285714281594,79796563968.0,99329359872.0,80.3353248936963,2022,5,26,0,54,30,30.0
2022-05-26 00:55:30,10.799333333332717,79743037440.0,99329359872.0,80.28143697166702,2022,5,26,0,55,30,30.0
2022-05-26 00:56:30,10.555028119340086,79653056512.0,99329359872.0,80.19084852116664,2022,5,26,0,56,30,19.0
2022-05-26 00:57:30,10.469619047619583,79469834240.0,99329359872.0,80.00638919087788,2022,5,26,0,57,30,19.0
2022-05-26 00:58:30,10.669714285714909,79720206336.0,99329359872.0,80.25845171934141,2022,5,26,0,58,30,17.0
2022-05-26 00:59:30,10.583078508763846,79742992384.0,99329359872.0,80.28139161146329,2022,5,26,0,59,30,19.0
2022-05-26 01:00:30,11.261714285713003,80193261568.0,99329359872.0,80.73470086924995,2022,5,26,1,0,30,20.0
2022-05-26 01:01:30,11.641047619052591,80564551680.0,99329359872.0,81.1084978135557,2022,5,26,1,1,30,20.0
2022-05-26 01:02:30,10.791330647974302,80084377600.0,99329359872.0,80.62508175145808,2022,5,26,1,2,30,19.0
2022-05-26 01:03:30,10.833809523811077,80269463552.0,99329359872.0,80.81141734471925,2022,5,26,1,3,30,19.0
2022-05-26 01:04:30,10.991142857152349,80210706432.0,99329359872.0,80.75226351540259,2022,5,26,1,4,30,19.0
2022-05-26 01:05:30,10.97609523809848,80037048320.0,99329359872.0,80.5774329192689,2022,5,26,1,5,30,19.0
2022-05-26 01:06:30,11.28057142857329,79286968320.0,99329359872.0,79.82228861856407,2022,5,26,1,6,30,19.0
2022-05-26 01:07:30,10.818952380956729,78504210432.0,99329359872.0,79.03424579919154,2022,5,26,1,7,30,17.0
2022-05-26 01:08:30,10.83914285714051,78787526656.0,99329359872.0,79.31947488389025,2022,5,26,1,8,30,33.0
2022-05-26 01:09:30,11.113809523809081,78801408000.0,99329359872.0,79.33344995029347,2022,5,26,1,9,30,33.0
2022-05-26 01:10:30,11.02047619047309,78773362688.0,99329359872.0,79.30521528530001,2022,5,26,1,10,30,29.0
2022-05-26 01:11:30,10.813904761904405,78750470144.0,99329359872.0,79.28216817815112,2022,5,26,1,11,30,29.0
2022-05-26 01:12:30,10.870666666667065,78457974784.0,99329359872.0,78.98769798285649,2022,5,26,1,12,30,22.0
2022-05-26 01:13:30,10.80047619048107,79230140416.0,99329359872.0,79.76507703069797,2022,5,26,1,13,30,22.0
2022-05-26 01:14:30,10.813523809527535,78946312192.0,99329359872.0,79.4793324891387,2022,5,26,1,14,30,20.0
2022-05-26 01:15:30,10.822952380957128,79750184960.0,99329359872.0,80.2886327494403,2022,5,26,1,15,30,18.0
2022-05-26 01:16:30,11.168380952373681,79416139776.0,99329359872.0,79.95233219899835,2022,5,26,1,16,30,35.0
2022-05-26 01:17:30,10.925999999996499,79177629696.0,99329359872.0,79.71221177508002,2022,5,26,1,17,30,35.0
2022-05-26 01:18:30,10.619038652638954,79031410688.0,99329359872.0,79.5650055430169,2022,5,26,1,18,30,21.0
2022-05-26 01:19:30,10.969904761903342,78950760448.0,99329359872.0,79.48381077834316,2022,5,26,1,19,30,19.0
2022-05-26 01:20:30,11.007714285715924,79067381760.0,99329359872.0,79.60121948021165,2022,5,26,1,20,30,18.0
2022-05-26 01:21:30,10.80923809524116,79551180800.0,99329359872.0,80.08828497688197,2022,5,26,1,21,30,18.0
2022-05-26 01:22:30,11.075333333332534,79097888768.0,99329359872.0,79.63193246179063,2022,5,26,1,22,30,21.0
2022-05-26 01:23:30,11.135458141837809,80022519808.0,99329359872.0,80.56280631539396,2022,5,26,1,23,30,21.0
2022-05-26 01:24:30,10.996571428567128,79576768512.0,99329359872.0,80.11404544894478,2022,5,26,1,24,30,21.0
2022-05-26 01:25:30,11.220857142852173,79550427136.0,99329359872.0,80.08752622438324,2022,5,26,1,25,30,19.0
2022-05-26 01:26:30,10.87009523810176,79612076032.0,99329359872.0,80.14959135404827,2022,5,26,1,26,30,17.0
2022-05-26 01:27:30,11.186476190476904,79794876416.0,99329359872.0,80.33362594788393,2022,5,26,1,27,30,23.0
2022-05-26 01:28:30,11.14038095237754,79642832896.0,99329359872.0,80.18055587857519,2022,5,26,1,28,30,23.0
2022-05-26 01:29:30,10.733428571418685,79536230400.0,99329359872.0,80.07323363655392,2022,5,26,1,29,30,26.0
2022-05-26 01:30:30,11.060095238093558,80116154368.0,99329359872.0,80.65707306605123,2022,5,26,1,30,30,26.0
2022-05-26 01:31:30,11.945142857139444,80780107776.0,99329359872.0,81.32550927550187,2022,5,26,1,31,30,21.0
2022-05-26 01:32:30,11.605495508585644,80678002688.0,99329359872.0,81.22271480654368,2022,5,26,1,32,30,21.0
2022-05-26 01:33:30,11.199333333333826,81071910912.0,99329359872.0,81.61928257312105,2022,5,26,1,33,30,19.0
2022-05-26 01:34:30,11.248000000003682,80490741760.0,99329359872.0,81.0341895525389,2022,5,26,1,34,30,17.0
2022-05-26 01:35:30,11.022571428565842,80390279168.0,99329359872.0,80.93304866918935,2022,5,26,1,35,30,17.0
2022-05-26 01:36:30,11.10742857142995,79952027648.0,99329359872.0,80.4918382148335,2022,5,26,1,36,30,35.0
2022-05-26 01:37:30,10.864571428569478,78879068160.0,99329359872.0,79.41163444690159,2022,5,26,1,37,30,35.0
2022-05-26 01:38:30,11.146285714288911,78258339840.0,99329359872.0,78.78671516744596,2022,5,26,1,38,30,18.0
2022-05-26 01:39:30,11.360761904755295,78127726592.0,99329359872.0,78.65522006049237,2022,5,26,1,39,30,16.0
2022-05-26 01:40:30,11.457654212952283,78412894208.0,99329359872.0,78.94231303719883,2022,5,26,1,40,30,28.0
2022-05-26 01:41:30,11.137904761899044,78718803968.0,99329359872.0,79.25028820223987,2022,5,26,1,41,30,28.0
2022-05-26 01:42:30,10.895333333336751,78383452160.0,99329359872.0,78.9126722058898,2022,5,26,1,42,30,31.0
2022-05-26 01:43:30,10.941714285719877,79162621952.0,99329359872.0,79.69710270358361,2022,5,26,1,43,30,31.0
2022-05-26 01:44:30,11.669142857144054,78992154624.0,99329359872.0,79.52548443460485,2022,5,26,1,44,30,16.0
2022-05-26 01:45:30,11.836370757177242,79200428032.0,99329359872.0,79.73516403816657,2022,5,26,1,45,30,32.0
2022-05-26 01:46:30,11.349714285710695,79738101760.0,99329359872.0,80.27646796753133,2022,5,26,1,46,30,32.0
2022-05-26 01:47:30,10.912380952385831,79661096960.0,99329359872.0,80.1989432557047,2022,5,26,1,47,30,27.0
2022-05-26 01:48:30,11.160190476196647,79157518336.0,99329359872.0,79.69196462959765,2022,5,26,1,48,30,21.0
2022-05-26 01:49:30,11.592000000002528,79149678592.0,99329359872.0,79.68407195414892,2022,5,26,1,49,30,21.0
2022-05-26 01:50:30,11.213880938773784,78959460352.0,99329359872.0,79.49256942131761,2022,5,26,1,50,30,21.0
2022-05-26 01:51:30,10.96758316374134,79165640704.0,99329359872.0,79.7001418372334,2022,5,26,1,51,30,20.0
2022-05-26 01:52:30,11.231809523809218,79102726144.0,99329359872.0,79.6368024982091,2022,5,26,1,52,30,20.0
2022-05-26 01:53:30,11.166666666675539,79463972864.0,99329359872.0,80.0004882407383,2022,5,26,1,53,30,20.0
2022-05-26 01:54:30,10.954857142861668,79071723520.0,99329359872.0,79.60559055438911,2022,5,26,1,54,30,26.0
2022-05-26 01:55:30,11.229142857140065,79262982144.0,99329359872.0,79.79814049556106,2022,5,26,1,55,30,26.0
2022-05-26 01:56:30,11.176190476190481,79286104064.0,99329359872.0,79.82141852738346,2022,5,26,1,56,30,19.0
2022-05-26 01:57:30,11.031619047622993,79448473600.0,99329359872.0,79.98488433065576,2022,5,26,1,57,30,19.0
2022-05-26 01:58:30,10.780761904755073,79038304256.0,99329359872.0,79.57194565418733,2022,5,26,1,58,30,20.0
2022-05-26 01:59:30,10.849284218614036,79221886976.0,99329359872.0,79.75676786610592,2022,5,26,1,59,30,25.0
2022-05-26 02:00:30,11.41773915914284,79755194368.0,99329359872.0,80.29367597936391,2022,5,26,2,0,30,25.0
2022-05-26 02:01:30,11.588857142851202,80287637504.0,99329359872.0,80.8297140014413,2022,5,26,2,1,30,36.0
2022-05-26 02:02:30,11.125619047624062,80253706240.0,99329359872.0,80.79555364437897,2022,5,26,2,2,30,36.0
2022-05-26 02:03:30,11.546028075969343,80942264320.0,99329359872.0,81.48876064872019,2022,5,26,2,3,30,29.0
2022-05-26 02:04:30,11.713809523810191,80043016192.0,99329359872.0,80.58344108443546,2022,5,26,2,4,30,21.0
2022-05-26 02:05:30,11.664146879428245,80186372096.0,99329359872.0,80.7277648817344,2022,5,26,2,5,30,21.0
2022-05-26 02:06:30,11.77876190476874,80590639104.0,99329359872.0,81.13476137151441,2022,5,26,2,6,30,21.0
2022-05-26 02:07:30,11.40632664255149,79541846016.0,99329359872.0,80.07888716740042,2022,5,26,2,7,30,21.0
2022-05-26 02:08:30,11.127428571429727,78476464128.0,99329359872.0,79.00631216100464,2022,5,26,2,8,30,21.0
2022-05-26 02:09:30,11.4304761904691,78462660608.0,99329359872.0,78.99241544404423,2022,5,26,2,9,30,21.0
2022-05-26 02:10:30,11.333333333335547,78481518592.0,99329359872.0,79.01140075113199,2022,5,26,2,10,30,19.0
2022-05-26 02:11:30,11.213904761907735,78636978176.0,99329359872.0,79.16790994861431,2022,5,26,2,11,30,30.0
2022-05-26 02:12:30,11.065523809518313,78738472960.0,99329359872.0,79.27008999299474,2022,5,26,2,12,30,30.0
2022-05-26 02:13:30,11.054857142859452,78703484928.0,99329359872.0,79.23486573297224,2022,5,26,2,13,30,24.0
2022-05-26 02:14:30,11.035714285712073,78710493184.0,99329359872.0,79.24192130647943,2022,5,26,2,14,30,24.0
2022-05-26 02:15:30,10.823714285716418,78964297728.0,99329359872.0,79.49743945773608,2022,5,26,2,15,30,28.0
2022-05-26 02:16:30,11.144466223173575,79388667904.0,99329359872.0,79.92467484568871,2022,5,26,2,16,30,28.0
2022-05-26 02:17:30,11.210380952381755,79144534016.0,99329359872.0,79.67889264361412,2022,5,26,2,17,30,41.0
2022-05-26 02:18:30,11.245680147180224,78918598656.0,99329359872.0,79.45143184019089,2022,5,26,2,18,30,41.0
2022-05-26 02:19:30,11.14081098851572,79103258624.0,99329359872.0,79.63733857334407,2022,5,26,2,19,30,20.0
2022-05-26 02:20:30,11.001946339273111,78993281024.0,99329359872.0,79.52661843969807,2022,5,26,2,20,30,18.0
2022-05-26 02:21:30,10.968857142851425,79316250624.0,99329359872.0,79.8517686273326,2022,5,26,2,21,30,20.0
2022-05-26 02:22:30,11.345142857138336,79284740096.0,99329359872.0,79.82004535030696,2022,5,26,2,22,30,20.0
2022-05-26 02:23:30,11.393047619043363,79122194432.0,99329359872.0,79.65640222987463,2022,5,26,2,23,30,20.0
2022-05-26 02:24:30,10.956857142856878,79369105408.0,99329359872.0,79.90498026996084,2022,5,26,2,24,30,18.0
2022-05-26 02:25:30,10.89219047619429,79446896640.0,99329359872.0,79.98329672352527,2022,5,26,2,25,30,18.0
2022-05-26 02:26:30,11.078285714279907,79398285312.0,99329359872.0,79.93435718735726,2022,5,26,2,26,30,26.0
2022-05-26 02:27:30,10.99002559879887,79156314112.0,99329359872.0,79.69075227506164,2022,5,26,2,27,30,26.0
2022-05-26 02:28:30,11.063714285713754,79541886976.0,99329359872.0,80.07892840394928,2022,5,26,2,28,30,20.0
2022-05-26 02:29:30,10.887523809529934,79474761728.0,99329359872.0,80.0113499477038,2022,5,26,2,29,30,32.0
2022-05-26 02:30:30,11.097809523805273,80486117376.0,99329359872.0,81.02953394617442,2022,5,26,2,30,30,32.0
2022-05-26 02:31:30,11.573777535923535,80999550976.0,99329359872.0,81.54643408593334,2022,5,26,2,31,30,20.0
2022-05-26 02:32:30,11.12019047619154,80638910464.0,99329359872.0,81.18335864432701,2022,5,26,2,32,30,23.0
2022-05-26 02:33:30,11.56676190476421,80525541376.0,99329359872.0,81.06922412443673,2022,5,26,2,33,30,23.0
2022-05-26 02:34:30,11.91317623741973,80628678656.0,99329359872.0,81.1730577544258,2022,5,26,2,34,30,29.0
2022-05-26 02:35:30,10.978190476182359,80316657664.0,99329359872.0,80.85893009629724,2022,5,26,2,35,30,29.0
2022-05-26 02:36:30,10.981714285712782,79812493312.0,99329359872.0,80.35136178754172,2022,5,26,2,36,30,22.0
2022-05-26 02:37:30,10.993714285708435,79924977664.0,99329359872.0,80.46460559797697,2022,5,26,2,37,30,22.0
2022-05-26 02:38:30,10.769238095231623,79074222080.0,99329359872.0,79.6081059838686,2022,5,26,2,38,30,20.0
2022-05-26 02:39:30,11.24504761905409,78427627520.0,99329359872.0,78.957145823818,2022,5,26,2,39,30,17.0
2022-05-26 02:40:30,11.498885636466813,78238785536.0,99329359872.0,78.76702883902786,2022,5,26,2,40,30,19.0
2022-05-26 02:41:30,11.01257142856762,78519480320.0,99329359872.0,79.04961878460055,2022,5,26,2,41,30,19.0
2022-05-26 02:42:30,11.155809523806065,78663868416.0,99329359872.0,79.19498174293037,2022,5,26,2,42,30,18.0
2022-05-26 02:43:30,11.242476190476939,78509490176.0,99329359872.0,79.03956119033752,2022,5,26,2,43,30,17.0
2022-05-26 02:44:30,11.578000000001689,79193620480.0,99329359872.0,79.7283105237487,2022,5,26,2,44,30,18.0
2022-05-26 02:45:30,11.759238095237832,79589015552.0,99329359872.0,80.12637517704913,2022,5,26,2,45,30,21.0
2022-05-26 02:46:30,11.29098340737505,79699619840.0,99329359872.0,80.23772622989244,2022,5,26,2,46,30,21.0
2022-05-26 02:47:30,10.952952380952913,79354257408.0,99329359872.0,79.89003202100491,2022,5,26,2,47,30,39.0
2022-05-26 02:48:30,11.021142857141482,79100534784.0,99329359872.0,79.63459634284594,2022,5,26,2,48,30,39.0
2022-05-26 02:49:30,10.85914285714694,79036645376.0,99329359872.0,79.57027557395915,2022,5,26,2,49,30,17.0
2022-05-26 02:50:30,11.004761904761908,79190065152.0,99329359872.0,79.72473119130905,2022,5,26,2,50,30,18.0
2022-05-26 02:51:30,11.17628571429246,79371509760.0,99329359872.0,79.90740085537799,2022,5,26,2,51,30,21.0
2022-05-26 02:52:30,11.123989365069011,79636381696.0,99329359872.0,80.17406112213227,2022,5,26,2,52,30,21.0
2022-05-26 02:53:30,11.016571428571341,79230152704.0,99329359872.0,79.76508940166262,2022,5,26,2,53,30,16.0
2022-05-26 02:54:30,11.005142857144325,79592484864.0,99329359872.0,80.1298679127362,2022,5,26,2,54,30,19.0
2022-05-26 02:55:30,10.981809523809213,79581450240.0,99329359872.0,80.11875878647764,2022,5,26,2,55,30,19.0
2022-05-26 02:56:30,11.344857142862335,79849299968.0,99329359872.0,80.38841695033288,2022,5,26,2,56,30,19.0
2022-05-26 02:57:30,11.257904761898823,79213768704.0,99329359872.0,79.74859478212504,2022,5,26,2,57,30,21.0
2022-05-26 02:58:30,10.847333333333067,79211274240.0,99329359872.0,79.74608347630044,2022,5,26,2,58,30,21.0
2022-05-26 02:59:30,10.639714285722446,79216324608.0,99329359872.0,79.75116794277291,2022,5,26,2,59,30,20.0
2022-05-26 03:00:30,11.445047619040796,79957782528.0,99329359872.0,80.49763194994608,2022,5,26,3,0,30,18.0
2022-05-26 03:01:30,12.178095238097013,80407420928.0,99329359872.0,80.95030616488054,2022,5,26,3,1,30,18.0
2022-05-26 03:02:30,11.561407686475636,79980118016.0,99329359872.0,80.5201182400307,2022,5,26,3,2,30,20.0
2022-05-26 03:03:30,12.675714285721604,80076910592.0,99329359872.0,80.61756432860383,2022,5,26,3,3,30,20.0
2022-05-26 03:04:30,13.18209523810074,80597856256.0,99329359872.0,81.14202725142073,2022,5,26,3,4,30,29.0
2022-05-26 03:05:30,11.865047619041679,80821850112.0,99329359872.0,81.36753344242875,2022,5,26,3,5,30,29.0
2022-05-26 03:06:30,11.313619047622865,80911511552.0,99329359872.0,81.45780024784816,2022,5,26,3,6,30,26.0
2022-05-26 03:07:30,11.227714285715708,80778424320.0,99329359872.0,81.3238144533444,2022,5,26,3,7,30,26.0
2022-05-26 03:08:30,10.979619047624462,80243183616.0,99329359872.0,80.78495997498096,2022,5,26,3,8,30,22.0
2022-05-26 03:09:30,11.678761904762085,79402070016.0,99329359872.0,79.93816744447045,2022,5,26,3,9,30,21.0
2022-05-26 03:10:30,11.579401537293105,79062351872.0,99329359872.0,79.59615563201362,2022,5,26,3,10,30,21.0
2022-05-26 03:11:30,10.91059270143382,79049850880.0,99329359872.0,79.58357023730645,2022,5,26,3,11,30,20.0
2022-05-26 03:12:30,11.270952380945285,78910066688.0,99329359872.0,79.4428422670667,2022,5,26,3,12,30,19.0
2022-05-26 03:13:30,11.436761904758448,78393118720.0,99329359872.0,78.92240403141697,2022,5,26,3,13,30,19.0
2022-05-26 03:14:30,11.176190476186045,79312039936.0,99329359872.0,79.84752951011144,2022,5,26,3,14,30,18.0
2022-05-26 03:15:30,10.974947475929055,79531884544.0,99329359872.0,80.06885843872158,2022,5,26,3,15,30,18.0
2022-05-26 03:16:30,11.179638325982822,79756193792.0,99329359872.0,80.2946821511557,2022,5,26,3,16,30,18.0
2022-05-26 03:17:30,11.211761085732947,79765385216.0,99329359872.0,80.30393563271629,2022,5,26,3,17,30,19.0
2022-05-26 03:18:30,11.267904761901486,79496204288.0,99329359872.0,80.03293728102362,2022,5,26,3,18,30,19.0
2022-05-26 03:19:30,10.81695238094489,79319261184.0,99329359872.0,79.85479951367263,2022,5,26,3,19,30,24.0
2022-05-26 03:20:30,10.789333333332271,79061397504.0,99329359872.0,79.59519482042555,2022,5,26,3,20,30,36.0
2022-05-26 03:21:30,10.939047619052943,79580020736.0,99329359872.0,80.11731963092299,2022,5,26,3,21,30,36.0
2022-05-26 03:22:30,11.062460206666394,79167610880.0,99329359872.0,79.70212531523279,2022,5,26,3,22,30,21.0
2022-05-26 03:23:30,10.91466666666481,79119069184.0,99329359872.0,79.65325588119784,2022,5,26,3,23,30,21.0
2022-05-26 03:24:30,11.329333333332938,80293265408.0,99329359872.0,80.83537990325246,2022,5,26,3,24,30,20.0
2022-05-26 03:25:30,11.09428571428483,79713259520.0,99329359872.0,80.25145800065748,2022,5,26,3,25,30,20.0
2022-05-26 03:26:30,11.097523809525939,79638532096.0,99329359872.0,80.17622604094657,2022,5,26,3,26,30,18.0
2022-05-26 03:27:30,10.937904761899043,79832428544.0,99329359872.0,80.37143161586407,2022,5,26,3,27,30,16.0
2022-05-26 03:28:30,11.0020952380983,79839326208.0,99329359872.0,80.37837585068938,2022,5,26,3,28,30,16.0
2022-05-26 03:29:30,11.002666666672475,79788380160.0,99329359872.0,80.32708583123728,2022,5,26,3,29,30,20.0
2022-05-26 03:30:30,11.29266666666871,80207069184.0,99329359872.0,80.74860170986526,2022,5,26,3,30,30,20.0
2022-05-26 03:31:30,11.650095238100874,80998064128.0,99329359872.0,81.54493719921031,2022,5,26,3,31,30,17.0
2022-05-26 03:32:30,11.226380952381133,80604352512.0,99329359872.0,81.14856736806738,2022,5,26,3,32,30,17.0
2022-05-26 03:33:30,10.941129715851284,80310788096.0,99329359872.0,80.8530208988479,2022,5,26,3,33,30,16.0
2022-05-26 03:34:30,11.540666666663519,80895078400.0,99329359872.0,81.44125614445196,2022,5,26,3,34,30,26.0
2022-05-26 03:35:30,11.450952380954377,80417128448.0,99329359872.0,80.96007922695657,2022,5,26,3,35,30,26.0
2022-05-26 03:36:30,11.072109116041355,80732954624.0,99329359872.0,81.27803776047273,2022,5,26,3,36,30,24.0
2022-05-26 03:37:30,11.024571428568814,80179314688.0,99329359872.0,80.7206598243686,2022,5,26,3,37,30,28.0
2022-05-26 03:38:30,10.68247619047207,80217247744.0,99329359872.0,80.75884899225298,2022,5,26,3,38,30,28.0
2022-05-26 03:39:30,11.473416694563635,80091328512.0,99329359872.0,80.6320795937969,2022,5,26,3,39,30,16.0
2022-05-26 03:40:30,11.612926308301633,79419092992.0,99329359872.0,79.95530535417,2022,5,26,3,40,30,24.0
2022-05-26 03:41:30,11.037619047610844,79032401920.0,99329359872.0,79.56600346749892,2022,5,26,3,41,30,24.0
2022-05-26 03:42:30,11.111904761902544,78902136832.0,99329359872.0,79.43485887121051,2022,5,26,3,42,30,22.0
2022-05-26 03:43:30,11.240190476186893,78673043456.0,99329359872.0,79.20421872987141,2022,5,26,3,43,30,22.0
2022-05-26 03:44:30,11.41504761905277,79027580928.0,99329359872.0,79.56114992569998,2022,5,26,3,44,30,16.0
2022-05-26 03:45:30,11.845619047616081,79659134976.0,99329359872.0,80.19696802501508,2022,5,26,3,45,30,35.0
2022-05-26 03:46:30,11.650857142864595,79975141376.0,99329359872.0,80.51510799934616,2022,5,26,3,46,30,35.0
2022-05-26 03:47:30,11.187142857143083,79590871040.0,99329359872.0,80.12824319271175,2022,5,26,3,47,30,27.0
